vectorized_elementwise_kernel,elementwise_kernel,reduce_kernel,unrolled_elementwise_kernel,index_elementwise_kernel
42.2,10.88,60.62,0,
0,10.88,60.85,0,
0,37.5,60.81,0,
44.38,5.88,37.13,0,
16.6,0.71,0,0,
0,0,0,0,
0,53.08,0,0,
0,0,9.93,0,
0,5.88,10.01,0,
0,0.6,0,0,
0,53.26,60.45,0,
0,0,60.73,0,
0,5.88,60.61,0,
0,0.66,37.13,0,
0,53.21,0,0,
0,0,0,0,
0,0.72,0,0,
0,53.77,9.95,0,
0,0.66,9.88,0,
0,52.97,0,0,
0,0.64,60.42,0,
0,53.94,60.61,0,
0,17.5,60.64,0,
0,10.19,37.13,0,
0,10.19,0,0,
0,10.19,0,0,
0,10.19,0,0,
0,10.88,9.91,0,
0,10.88,9.88,0,
0,10.88,0,0,
0,37.5,60.48,0,
0,5.88,60.4,0,
0,0.7,60.71,0,
0,0,37.13,0,
0,53.2,0,0,
0,0,0,0,
0,5.88,0,0,
33.33,0.71,9.82,0,
0,53.43,9.93,0,
0,0,0,0,
0,5.88,60.48,0,
0,0.69,60.88,0,
33.33,53.36,60.72,0,
0,0,37.13,0,
0,0.62,0,0,
0,53.53,0,0,
0,0.69,0,0,
33.33,53.48,9.9,0,
0,0.61,9.95,0,
0,53.87,0,0,
0,17.5,60.68,0,
0,10.19,60.74,0,
0,10.19,60.65,0,
50,10.19,37.14,0,
50,10.19,0,0,
75,10.88,0,0,
0,10.88,0,0,
50,10.88,9.94,0,
50,37.49,9.98,0,
75,5.88,0,0,
0,0.67,60.54,0,
0,0,60.64,0,
50,53.16,60.92,0,
50,0,37.14,0,
75,5.88,0,0,
17.76,0.64,0,0,
0,53.23,0,0,
66.67,0,9.92,0,
59.34,5.88,9.97,0,
66.26,0.6,0,0,
56.57,53.48,60.55,0,
0,0,60.79,0,
16.7,0.69,60.7,0,
0,53.48,37.12,0,
66.93,0.7,0,0,
58.75,53.24,0,0,
66.61,0.65,0,0,
56.58,53.49,9.91,0,
0,17.5,9.99,0,
18.43,10.19,0,0,
0,10.19,60.67,0,
67.01,10.19,60.72,0,
58.66,10.19,60.48,0,
66.82,10.88,37.13,0,
56.64,10.88,0,0,
0,10.88,0,0,
0,37.5,0,0,
0,5.88,9.91,0,
27.73,0.65,9.91,0,
25.83,0,0,0,
45.76,52.88,60.36,0,
27.48,0,60.79,0,
45.62,5.88,60.98,0,
43.07,0.66,37.12,0,
0,52.9,0,0,
0,0,0,0,
45.58,5.88,0,0,
18.35,0.69,9.99,0,
44.37,53.1,9.94,0,
25.67,0,0,0,
44.38,0.67,60.59,0,
42.3,53.87,60.72,0,
0,0.64,60.57,0,
0,53.24,37.14,0,
44.14,0.7,0,0,
16.69,53.38,0,0,
0,17.5,0,0,
0,10.19,10,0,
0,10.19,9.94,0,
0,10.19,0,0,
0,10.19,60.56,0,
0,10.88,60.28,0,
0,10.88,60.84,0,
0,10.88,37.13,0,
0,37.5,0,0,
0,5.88,0,0,
0,0.68,0,0,
0,0,9.88,0,
0,52.73,9.88,0,
0,0,0,0,
0,5.88,60.47,0,
0,0.59,60.69,0,
0,53.01,60.6,0,
0,0,37.12,0,
0,5.88,0,0,
0,0.68,0,0,
0,53.11,0,0,
0,0,9.92,0,
0,0.64,9.86,0,
0,53.33,0,0,
0,0.67,60.57,0,
0,53.02,60.94,0,
0,0.7,60.75,0,
0,53.98,37.12,0,
0,17.5,0,0,
0,10.19,0,0,
0,10.19,0,0,
0,10.19,10.04,0,
33.33,10.19,9.94,0,
0,10.88,0,0,
0,10.88,60.51,0,
0,10.88,60.64,0,
0,37.5,60.62,0,
33.33,5.88,37.13,0,
0,0.73,0,0,
0,0,0,0,
0,53.03,0,0,
0,0,9.97,0,
33.33,5.88,9.98,0,
0,0.73,0,0,
0,53.19,60.43,0,
0,0,60.79,0,
0,5.88,60.71,0,
0,0.69,37.13,0,
50,53.06,0,0,
50,0,0,0,
75,0.65,0,0,
0,53.37,9.94,0,
50,0.58,10.05,0,
50,52.9,0,0,
75,0.66,60.57,0,
0,53.8,60.98,0,
0,17.5,60.63,0,
50,10.19,37.14,0,
50,10.19,0,0,
75,10.19,0,0,
17.11,10.19,0,0,
0,10.88,9.88,0,
66.31,10.88,9.97,0,
59.45,10.88,0,0,
66.81,37.5,60.54,0,
56.81,5.88,60.43,0,
0,0.64,60.69,0,
17.22,0,37.13,0,
0,53.03,0,0,
66.89,0,0,0,
58.81,5.88,0,0,
66.62,0.72,9.86,0,
56.76,53.34,9.94,0,
0,0,0,0,
17.65,5.88,60.36,0,
0,0.59,60.9,0,
66.88,52.95,60.74,0,
58.73,0,37.14,0,
66.71,0.6,0,0,
56.49,53.52,0,0,
0,0.61,0,0,
0,53.42,9.94,0,
0,0.67,9.96,0,
27.48,53.49,0,0,
25.63,17.5,60.57,0,
45.91,10.19,60.78,0,
27.52,10.19,60.64,0,
45.36,10.19,37.14,0,
43.07,10.19,0,0,
0,10.88,0,0,
0,10.88,0,0,
45.79,10.88,9.97,0,
18.47,37.5,10.05,0,
44.34,5.88,0,0,
25.58,0.66,60.6,0,
44.22,0,60.61,0,
41.99,53.32,60.65,0,
0,0,37.13,0,
0,5.88,0,0,
44.08,0.63,0,0,
16.73,53.15,0,0,
0,0,9.93,0,
0,5.88,9.93,0,
0,0.68,0,0,
0,52.97,60.6,0,
0,0,60.88,0,
0,0.65,60.91,0,
0,53.3,37.13,0,
0,0.65,0,0,
0,53.34,0,0,
0,0.64,0,0,
0,53.87,9.95,0,
0,17.5,9.96,0,
0,10.19,0,0,
0,10.19,60.47,0,
0,10.19,60.94,0,
0,10.19,60.79,0,
0,10.88,37.13,0,
0,10.88,0,0,
0,10.88,0,0,
0,37.5,0,0,
0,5.88,9.82,0,
0,0.57,9.96,0,
0,0,0,0,
0,53.08,60.71,0,
0,0,60.87,0,
0,5.88,60.71,0,
0,0.71,37.13,0,
0,53.07,0,0,
0,0,0,0,
0,5.88,0,0,
0,0.63,9.9,0,
0,53.1,9.95,0,
33.33,0,0,0,
0,0.66,60.47,0,
0,53.54,61.06,0,
0,0.67,60.74,0,
0,53.09,37.13,0,
33.33,0.64,0,0,
0,53.47,0,0,
0,17.5,0,0,
0,10.19,9.93,0,
0,10.19,9.95,0,
33.33,10.19,0,0,
0,10.19,60.51,0,
0,10.88,60.71,0,
0,10.88,60.96,0,
0,10.88,37.11,0,
0,37.5,0,0,
50,5.88,0,0,
50,0.68,0,0,
75,0,9.92,0,
0,52.88,9.98,0,
50,0,0,0,
50,5.88,60.47,0,
75,0.65,60.63,0,
0,53.29,60.58,0,
0,0,37.12,0,
50,5.88,0,0,
50,0.65,0,0,
75,53.46,0,0,
17.27,0,9.88,0,
0,0.68,9.85,0,
66.65,53.88,0,0,
59.25,0.68,60.38,0,
66.35,53.31,60.77,0,
56.74,0.62,60.51,0,
0,53.83,37.16,0,
16.69,17.5,0,0,
0,10.19,0,0,
66.9,10.19,0,0,
58.8,10.19,9.94,0,
66.93,10.19,9.96,0,
56.56,10.88,0,0,
0,10.88,60.53,0,
18.64,10.88,60.71,0,
0,37.5,60.75,0,
66.88,5.88,37.13,0,
58.79,0.63,0,0,
66.65,0,0,0,
56.62,52.89,0,0,
0,0,9.93,0,
0,5.88,9.9,0,
0,0.71,0,0,
27.6,53.23,60.56,0,
25.52,0,60.94,0,
45.71,5.88,60.76,0,
27.37,0.63,37.14,0,
45.7,53.16,0,0,
43.11,0,0,0,
0,0.63,0,0,
0,53.5,9.97,0,
45.81,0.7,9.91,0,
18.53,53.53,0,0,
44.1,0.69,60.54,0,
25.46,53.58,60.92,0,
44.46,17.5,60.44,0,
42.44,10.19,37.12,0,
0,10.19,0,0,
0,10.19,0,0,
44.31,10.19,0,0,
16.63,10.88,9.97,0,
0,10.88,9.94,0,
0,10.88,0,0,
0,37.5,60.59,0,
0,5.88,60.69,0,
0,0.69,60.74,0,
0,0,37.13,0,
0,53.02,0,0,
0,0,0,0,
0,5.88,0,0,
0,0.66,9.88,0,
0,53.24,9.88,0,
0,0,0,0,
0,5.88,60.66,0,
0,0.69,60.67,0,
0,53.06,60.91,0,
0,0,37.12,0,
0,0.66,0,0,
0,53.63,0,0,
0,0.71,0,0,
0,53.12,9.89,0,
0,0.63,10.01,0,
0,53.75,0,0,
0,17.5,60.62,0,
0,10.19,60.82,0,
0,10.19,60.78,0,
0,10.19,37.12,0,
0,10.19,0,0,
0,10.88,0,0,
0,10.88,0,0,
0,10.88,9.83,0,
0,37.49,9.94,0,
0,5.88,0,0,
33.33,0.66,60.53,0,
0,0,60.82,0,
0,53.09,60.74,0,
0,0,37.16,0,
0,5.88,0,0,
33.33,0.68,0,0,
0,52.97,0,0,
0,0,10.37,0,
0,5.88,10.37,0,
0,0.69,0,0,
33.33,53.13,60.43,0,
0,0,60.81,0,
0,0.63,60.76,0,
0,53.43,,0,
0,0.64,,0,
0,53.07,,0,
50,0.65,,0,
50,53.2,,0,
75,17.5,,0,
0,10.19,,0,
50,10.19,,0,
50,10.19,,0,
75,10.19,,0,
0,10.88,,0,
0,10.88,,0,
50,10.88,,0,
50,37.5,,0,
75,5.88,,0,
16.32,0.63,,0,
0,0,,0,
66.3,53.04,,0,
59.35,0,,0,
66.45,5.88,,0,
56.59,0.65,,0,
0,53.59,,0,
17.64,0,,0,
0,5.88,,0,
67.11,0.64,,0,
58.69,53.12,,0,
66.9,0,,0,
56.59,0.7,,0,
0,53.47,,0,
18.26,0.66,,0,
0,53.05,,0,
66.74,0.65,,0,
58.83,53.66,,0,
66.58,17.5,,0,
56.5,10.19,,0,
0,10.19,,0,
0,10.19,,0,
0,10.19,,0,
27.86,10.88,,0,
25.77,10.88,,0,
45.59,10.88,,0,
27.49,37.5,,0,
45.77,5.88,,0,
43.26,0.67,,0,
0,0,,0,
0,52.96,,0,
45.46,0,,0,
18.52,5.88,,0,
44.07,0.64,,0,
25.63,53.6,,0,
44.13,0,,0,
42.23,5.88,,0,
0,0.67,,0,
0,53.34,,0,
44.63,0,,0,
16.67,0.65,,0,
0,53.22,,0,
0,0.66,,0,
0,53.3,,0,
0,0.6,,0,
0,53.49,,0,
0,17.5,,0,
0,10.19,,0,
0,10.19,,0,
0,10.19,,0,
0,10.19,,0,
0,10.88,,0,
0,10.88,,0,
0,10.88,,0,
0,37.5,,0,
0,5.88,,0,
0,0.64,,0,
0,0,,0,
0,52.85,,0,
0,0,,0,
0,5.88,,0,
0,0.68,,0,
0,52.77,,0,
0,0,,0,
0,5.88,,0,
0,0.72,,0,
0,53.2,,0,
0,0,,0,
0,0.66,,0,
0,53.7,,0,
0,0.63,,0,
0,53.23,,0,
0,0.71,,0,
33.33,53.7,,0,
0,17.5,,0,
0,10.19,,0,
0,10.19,,0,
0,10.19,,0,
33.33,10.19,,0,
0,10.88,,0,
0,10.88,,0,
0,10.88,,0,
0,37.5,,0,
33.33,5.88,,0,
0,0.7,,0,
0,0,,0,
0,52.91,,0,
0,0,,0,
0,5.88,,0,
50,0.68,,0,
50,53.16,,0,
75,0,,0,
0,5.88,,0,
50,0.62,,0,
50,53.39,,0,
75,0,,0,
0,0.66,,0,
0,53.57,,0,
50,0.61,,0,
50,53.06,,0,
75,0.68,,0,
17.67,53.57,,0,
0,17.5,,0,
66.53,10.19,,0,
59.18,10.19,,0,
66.6,10.19,,0,
56.68,10.19,,0,
0,10.88,,0,
17.07,10.88,,0,
0,10.88,,0,
66.72,37.5,,0,
58.66,5.88,,0,
66.79,0.72,,0,
56.54,0,,0,
0,52.88,,0,
17.73,0,,0,
0,5.88,,0,
66.75,0.69,,0,
58.85,52.96,,0,
66.79,0,,0,
56.49,5.88,,0,
0,0.69,,0,
0,53.22,,0,
0,0,,0,
27.58,0.66,,0,
25.88,53.24,,0,
45.76,0.67,,0,
27.57,53.29,,0,
45.95,0.68,,0,
43.24,53.46,,0,
0,17.5,,0,
0,10.19,,0,
45.42,10.19,,0,
18.56,10.19,,0,
44.41,10.19,,0,
25.51,10.88,,0,
44.11,10.88,,0,
42.19,10.88,,0,
0,37.5,,0,
0,5.88,,0,
44.55,0.64,,0,
16.51,0,,0,
0,52.87,,0,
0,0,,0,
0,5.88,,0,
0,0.7,,0,
0,53.02,,0,
0,0,,0,
0,5.88,,0,
0,0.68,,0,
0,53.2,,0,
0,0,,0,
0,0.63,,0,
0,53.3,,0,
0,0.64,,0,
0,53.19,,0,
0,0.62,,0,
0,53.68,,0,
0,17.5,,0,
0,10.19,,0,
0,10.19,,0,
0,10.19,,0,
0,10.19,,0,
0,10.88,,0,
0,10.88,,0,
0,10.88,,0,
0,37.5,,0,
0,5.88,,0,
0,0.67,,0,
0,0,,0,
0,53.15,,0,
0,0,,0,
0,5.88,,0,
0,0.68,,0,
33.33,53.21,,0,
0,0,,0,
0,5.88,,0,
0,0.7,,0,
0,52.97,,0,
33.33,0,,0,
0,0.61,,0,
0,52.98,,0,
0,0.66,,0,
0,53.53,,0,
33.33,0.64,,0,
0,53.32,,0,
0,17.5,,0,
0,10.19,,0,
0,10.19,,0,
0,10.19,,0,
50,10.19,,0,
50,10.88,,0,
75,10.88,,0,
0,10.88,,0,
50,37.5,,0,
50,5.88,,0,
75,0.65,,0,
0,0,,0,
0,52.97,,0,
50,0,,0,
50,5.88,,0,
75,0.7,,0,
17.44,53.42,,0,
0,0,,0,
66.42,5.88,,0,
59.25,0.67,,0,
66.11,53.05,,0,
56.82,0,,0,
0,0.64,,0,
16.82,53.62,,0,
0,0.69,,0,
66.71,53.22,,0,
58.63,0.65,,0,
66.73,53.7,,0,
56.53,17.5,,0,
0,10.19,,0,
17.39,10.19,,0,
0,10.19,,0,
67.03,10.19,,0,
58.82,10.88,,0,
66.74,10.88,,0,
56.41,10.88,,0,
0,37.5,,0,
0,5.88,,0,
0,0.71,,0,
27.69,0,,0,
25.67,53.21,,0,
45.5,0,,0,
27.3,5.88,,0,
45.5,0.66,,0,
43.14,53.17,,0,
0,0,,0,
0,5.88,,0,
45.95,0.58,,0,
18.46,53.22,,0,
44.17,0,,0,
25.67,0.66,,0,
44.74,53.29,,0,
42.15,0.63,,0,
0,53.23,,0,
0,0.57,,0,
44.42,53.16,,0,
16.73,17.5,,0,
0,10.19,,0,
0,10.19,,0,
0,10.19,,0,
0,10.19,,0,
0,10.88,,0,
0,10.88,,0,
0,10.88,,0,
0,37.49,,0,
0,5.88,,0,
0,0.66,,0,
0,0,,0,
0,53.39,,0,
0,0,,0,
0,5.88,,0,
0,0.66,,0,
0,53.26,,0,
0,0,,0,
0,5.88,,0,
0,0.61,,0,
0,53.18,,0,
0,0,,0,
0,0.62,,0,
0,53.2,,0,
0,0.63,,0,
0,53.01,,0,
0,0.61,,0,
0,53.46,,0,
0,17.5,,0,
0,10.19,,0,
0,10.19,,0,
0,10.19,,0,
0,10.19,,0,
33.33,10.88,,0,
0,10.88,,0,
0,10.88,,0,
0,37.5,,0,
0,5.88,,0,
33.33,0.65,,0,
0,0,,0,
0,53.13,,0,
0,0,,0,
0,5.88,,0,
33.33,0.69,,0,
0,53.33,,0,
0,0,,0,
0,5.88,,0,
0,0.67,,0,
0,53.23,,0,
50,0,,0,
50,0.61,,0,
75,53.23,,0,
0,0.72,,0,
50,53.09,,0,
50,0.69,,0,
75,53.2,,0,
0,17.5,,0,
0,10.19,,0,
50,10.19,,0,
50,10.19,,0,
75,10.19,,0,
17.13,10.88,,0,
0,10.88,,0,
66.16,10.88,,0,
59.07,37.5,,0,
66.07,5.88,,0,
56.61,0.66,,0,
0,0,,0,
16.97,53.07,,0,
0,0,,0,
67.19,5.88,,0,
58.9,0.6,,0,
66.87,53.38,,0,
56.45,0,,0,
0,5.88,,0,
18.11,0.6,,0,
0,53.43,,0,
67.19,0,,0,
58.86,0.62,,0,
67,53.38,,0,
56.45,0.7,,0,
0,52.92,,0,
0,0.65,,0,
0,53.45,,0,
27.58,17.5,,0,
25.57,10.19,,0,
45.51,10.19,,0,
27.59,10.19,,0,
45.22,10.19,,0,
43.24,10.88,,0,
0,10.88,,0,
0,10.88,,0,
45.94,37.5,,0,
18.45,5.88,,0,
44.72,0.57,,0,
25.4,0,,0,
44.35,53.18,,0,
41.98,0,,0,
0,5.88,,0,
0,0.64,,0,
44.64,53.15,,0,
16.61,0,,0,
0,5.88,,0,
0,0.68,,0,
0,52.93,,0,
0,0,,0,
0,0.6,,0,
0,53.28,,0,
0,0.65,,0,
0,53.43,,0,
0,0.7,,0,
0,53.88,,0,
0,17.5,,0,
0,10.19,,0,
0,10.19,,0,
0,10.19,,0,
0,10.19,,0,
0,10.88,,0,
0,10.88,,0,
0,10.88,,0,
0,37.5,,0,
0,5.88,,0,
0,0.66,,0,
0,0,,0,
0,52.91,,0,
0,0,,0,
0,5.88,,0,
0,0.65,,0,
0,53.22,,0,
0,0,,0,
0,5.88,,0,
0,0.65,,0,
0,53.2,,0,
0,0,,0,
33.33,0.7,,0,
0,53.13,,0,
0,0.66,,0,
0,53.31,,0,
0,0.65,,0,
33.33,53.48,,0,
0,17.5,,0,
0,10.19,,0,
0,10.19,,0,
0,10.19,,0,
33.33,10.19,,0,
0,10.88,,0,
0,10.88,,0,
0,10.88,,0,
0,37.5,,0,
0,5.88,,0,
50,0.64,,0,
50,0,,0,
75,52.83,,0,
0,0,,0,
50,5.88,,0,
50,0.64,,0,
75,53.06,,0,
0,0,,0,
0,5.88,,0,
50,0.63,,0,
50,53.06,,0,
75,0,,0,
17.55,0.73,,0,
0,53.27,,0,
66.4,0.74,,0,
59.1,52.99,,0,
66.48,0.67,,0,
56.75,53.73,,0,
0,17.5,,0,
17.28,10.19,,0,
0,10.19,,0,
66.8,10.19,,0,
58.84,10.19,,0,
66.97,10.88,,0,
56.44,10.88,,0,
0,10.88,,0,
17.94,37.5,,0,
0,5.88,,0,
67,0.71,,0,
58.98,0,,0,
66.86,52.99,,0,
56.61,0,,0,
0,5.88,,0,
0,0.67,,0,
0,53.03,,0,
27.98,0,,0,
25.58,5.88,,0,
45.78,0.63,,0,
27.48,53.11,,0,
45.57,0,,0,
43.21,0.6,,0,
0,53.53,,0,
0,0.7,,0,
45.53,53.42,,0,
18.56,0.63,,0,
44.17,53.23,,0,
25.49,17.5,,0,
44.3,10.19,,0,
42.02,10.19,,0,
0,10.19,,0,
0,10.19,,0,
44.41,10.88,,0,
16.66,10.88,,0,
0,10.88,,0,
0,37.5,,0,
0,5.88,,0,
0,0.63,,0,
0,0,,0,
0,53.01,,0,
0,0,,0,
0,5.88,,0,
0,0.64,,0,
0,53.91,,0,
0,0,,0,
0,5.88,,0,
0,0.66,,0,
0,53.14,,0,
0,0,,0,
0,0.65,,0,
0,53.11,,0,
0,0.6,,0,
0,53.09,,0,
0,0.69,,0,
0,53.63,,0,
0,17.5,,0,
0,10.19,,0,
0,10.19,,0,
0,10.19,,0,
0,10.19,,0,
0,10.88,,0,
0,10.88,,0,
0,10.88,,0,
0,37.5,,0,
0,5.88,,0,
0,0.73,,0,
33.33,0,,0,
0,53.25,,0,
0,0,,0,
0,5.88,,0,
0,0.64,,0,
33.33,53.12,,0,
0,0,,0,
0,5.88,,0,
0,0.6,,0,
0,53.4,,0,
33.33,0,,0,
0,0.77,,0,
0,53.77,,0,
0,0.67,,0,
0,52.93,,0,
0,0.67,,0,
50,54.05,,0,
50,17.5,,0,
75,10.19,,0,
0,10.19,,0,
50,10.19,,0,
50,10.19,,0,
75,10.88,,0,
0,10.88,,0,
0,10.88,,0,
50,37.5,,0,
50,5.88,,0,
75,0.66,,0,
16.62,0,,0,
0,52.91,,0,
66.5,0,,0,
59.34,5.88,,0,
66.09,0.62,,0,
56.37,53.18,,0,
0,0,,0,
17.39,5.88,,0,
0,0.67,,0,
66.91,53.26,,0,
58.95,0,,0,
66.53,0.68,,0,
56.5,53.36,,0,
0,0.64,,0,
17.87,53.26,,0,
0,0.71,,0,
66.88,53.45,,0,
58.92,17.5,,0,
66.77,10.19,,0,
56.6,10.19,,0,
0,10.19,,0,
0,10.19,,0,
0,10.88,,0,
27.53,10.88,,0,
25.59,10.88,,0,
45.78,37.5,,0,
27.37,5.88,,0,
45.75,0.58,,0,
43.07,0,,0,
0,53.21,,0,
0,0,,0,
45.95,5.88,,0,
18.34,0.72,,0,
44.56,53.05,,0,
25.72,0,,0,
44.48,5.88,,0,
42.1,0.66,,0,
0,53.28,,0,
0,0,,0,
44.03,0.64,,0,
16.52,53.97,,0,
0,0.71,,0,
0,53.05,,0,
0,0.71,,0,
0,53.82,,0,
0,17.5,,0,
0,10.19,,0,
0,10.19,,0,
0,10.19,,0,
0,10.19,,0,
0,10.88,,0,
0,10.88,,0,
0,10.88,,0,
0,37.5,,0,
0,5.88,,0,
0,0.62,,0,
0,0,,0,
0,52.93,,0,
0,0,,0,
0,5.88,,0,
0,0.66,,0,
0,53.02,,0,
0,0,,0,
0,5.88,,0,
0,0.63,,0,
0,53.1,,0,
0,0,,0,
0,0.64,,0,
0,53.35,,0,
0,0.67,,0,
0,53.16,,0,
0,0.65,,0,
0,53.34,,0,
33.33,17.5,,0,
0,10.19,,0,
0,10.19,,0,
0,10.19,,0,
0,10.19,,0,
33.33,10.88,,0,
0,10.88,,0,
0,10.88,,0,
0,37.5,,0,
0,5.88,,0,
33.33,0.61,,0,
0,0,,0,
0,52.98,,0,
0,0,,0,
0,5.88,,0,
0,0.66,,0,
50,53.29,,0,
50,0,,0,
75,5.88,,0,
0,0.7,,0,
50,52.99,,0,
50,0,,0,
75,0.61,,0,
0,53.34,,0,
0,0.65,,0,
50,53.09,,0,
50,0.68,,0,
75,53.54,,0,
16.59,17.5,,0,
0,10.19,,0,
66.56,10.19,,0,
59.36,10.19,,0,
66.48,10.19,,0,
56.71,10.88,,0,
0,10.88,,0,
17.09,10.88,,0,
0,37.5,,0,
67.02,5.88,,0,
58.73,0.65,,0,
66.77,0,,0,
56.57,53.09,,0,
0,0,,0,
17.76,5.88,,0,
0,0.7,,0,
66.87,53.29,,0,
58.84,0,,0,
66.63,5.88,,0,
56.61,0.68,,0,
0,53.26,,0,
0,0,,0,
0,0.7,,0,
27.61,53.12,,0,
25.83,0.73,,0,
45.87,53.26,,0,
27.53,0.69,,0,
45.78,53.79,,0,
43.34,17.5,,0,
0,10.19,,0,
0,10.19,,0,
45.4,10.19,,0,
18.53,10.19,,0,
44.63,10.88,,0,
25.52,10.88,,0,
45,10.88,,0,
42.38,37.5,,0,
0,5.88,,0,
0,0.65,,0,
44.15,0,,0,
16.46,52.98,,0,
0,0,,0,
0,5.88,,0,
0,0.65,,0,
0,53.12,,0,
0,0,,0,
0,5.88,,0,
0,0.71,,0,
0,52.95,,0,
0,0,,0,
0,0.66,,0,
0,53.8,,0,
0,0.63,,0,
0,53.07,,0,
0,0.68,,0,
0,54.04,,0,
0,17.5,,0,
0,10.19,,0,
0,10.19,,0,
0,10.19,,0,
0,10.19,,0,
0,10.88,,0,
0,10.88,,0,
0,10.88,,0,
0,37.5,,0,
0,5.88,,0,
0,0.64,,0,
0,0,,0,
0,53.51,,0,
0,0,,0,
0,5.88,,0,
0,0.59,,0,
0,53.11,,0,
33.33,0,,0,
0,5.88,,0,
0,0.71,,0,
0,53.15,,0,
0,0,,0,
33.33,0.6,,0,
0,53.44,,0,
0,0.65,,0,
0,53.03,,0,
0,0.71,,0,
33.33,53.62,,0,
0,17.5,,0,
0,10.19,,0,
0,10.19,,0,
0,10.19,,0,
0,10.19,,0,
50,10.88,,0,
50,10.88,,0,
75,10.88,,0,
0,37.5,,0,
50,5.88,,0,
50,0.68,,0,
75,0,,0,
0,52.96,,0,
0,0,,0,
50,5.88,,0,
50,0.73,,0,
75,52.95,,0,
17.21,0,,0,
0,5.88,,0,
66.55,0.67,,0,
59.36,53.18,,0,
66.35,0,,0,
56.78,0.67,,0,
0,53.38,,0,
16.71,0.66,,0,
0,53.02,,0,
67.11,0.68,,0,
58.84,53.58,,0,
67.09,17.5,,0,
56.78,10.19,,0,
0,10.19,,0,
17.81,10.19,,0,
0,10.19,,0,
66.9,10.88,,0,
58.79,10.88,,0,
66.67,10.88,,0,
56.35,37.5,,0,
0,5.88,,0,
0,0.66,,0,
0,0,,0,
27.84,52.9,,0,
25.5,0,,0,
45.88,5.88,,0,
27.44,0.71,,0,
46,53.1,,0,
43.15,0,,0,
0,5.88,,0,
0,0.64,,0,
45.64,53.29,,0,
18.63,0,,0,
44.48,0.66,,0,
25.73,53.21,,0,
44.21,0.64,,0,
42.12,53,,0,
0,0.68,,0,
0,54.27,,0,
44.71,17.5,,0,
16.54,10.19,,0,
0,10.19,,0,
0,10.19,,0,
0,10.19,,0,
0,10.88,,0,
0,10.88,,0,
0,10.88,,0,
0,37.5,,0,
0,5.88,,0,
0,0.63,,0,
0,0,,0,
0,52.91,,0,
0,0,,0,
0,5.88,,0,
0,0.7,,0,
0,53.32,,0,
0,0,,0,
0,5.88,,0,
0,0.69,,0,
0,53.29,,0,
0,0,,0,
0,0.63,,0,
0,53.05,,0,
0,0.62,,0,
0,53.09,,0,
0,0.65,,0,
0,53.45,,0,
0,17.5,,0,
0,10.19,,0,
0,10.19,,0,
0,10.19,,0,
0,10.19,,0,
0,10.88,,0,
33.33,10.88,,0,
0,10.88,,0,
0,37.5,,0,
0,5.88,,0,
0,0.68,,0,
33.33,0,,0,
0,53,,0,
0,0,,0,
0,5.88,,0,
0,0.64,,0,
33.33,53.45,,0,
0,0,,0,
0,5.88,,0,
0,0.76,,0,
0,53.14,,0,
0,0,,0,
50,0.66,,0,
50,53.51,,0,
75,0.6,,0,
0,53.01,,0,
50,0.6,,0,
50,54.01,,0,
75,17.5,,0,
0,10.19,,0,
0,10.19,,0,
50,10.19,,0,
50,10.19,,0,
75,10.88,,0,
17.91,10.88,,0,
0,10.88,,0,
66.6,37.5,,0,
59.25,5.88,,0,
66.41,0.64,,0,
56.73,0,,0,
0,53.19,,0,
17.03,0,,0,
0,5.88,,0,
66.99,0.68,,0,
58.75,53.05,,0,
66.75,0,,0,
56.46,5.88,,0,
0,0.59,,0,
17.73,53.18,,0,
0,0,,0,
66.92,0.69,,0,
58.86,53.32,,0,
66.61,0.7,,0,
56.47,53.26,,0,
0,0.65,,0,
0,53.51,,0,
0,17.5,,0,
27.65,10.19,,0,
25.25,10.19,,0,
45.99,10.19,,0,
27.37,10.19,,0,
45.61,10.88,,0,
42.99,10.88,,0,
0,10.88,,0,
0,37.5,,0,
45.72,5.88,,0,
18.64,0.71,,0,
44.15,0,,0,
25.45,53.15,,0,
44.41,0,,0,
42,5.88,,0,
0,0.71,,0,
0,53.73,,0,
44.76,0,,0,
16.79,5.88,,0,
0,0.65,,0,
0,53.13,,0,
0,0,,0,
0,0.69,,0,
0,53.41,,0,
0,0.65,,0,
0,53.75,,0,
0,0.68,,0,
0,53.58,,0,
0,17.5,,0,
0,10.19,,0,
0,10.19,,0,
0,10.19,,0,
0,10.19,,0,
0,10.88,,0,
0,10.88,,0,
0,10.88,,0,
0,37.49,,0,
0,5.88,,0,
0,0.73,,0,
0,0,,0,
0,52.98,,0,
0,0,,0,
0,5.88,,0,
0,0.59,,0,
0,53.14,,0,
0,0,,0,
0,5.88,,0,
0,0.65,,0,
0,52.92,,0,
0,0,,0,
0,0.66,,0,
33.33,53.24,,0,
0,0.61,,0,
0,53.1,,0,
0,0.64,,0,
0,53.38,,0,
33.33,17.5,,0,
0,10.19,,0,
0,10.19,,0,
0,10.19,,0,
0,10.19,,0,
33.33,10.88,,0,
0,10.88,,0,
0,10.88,,0,
0,37.5,,0,
0,5.88,,0,
0,0.65,,0,
50,0,,0,
50,52.86,,0,
75,0,,0,
0,5.88,,0,
50,0.72,,0,
50,53.15,,0,
75,0,,0,
0,5.88,,0,
0,0.74,,0,
50,53.07,,0,
50,0,,0,
